    time          tnp
2001.757446289062   0.35820726
2001.760253906250   0.04028666
2001.762939453125  -0.15917061
2001.765747070312  -0.40389964
2001.768432617188  -0.63808286
2001.771240234375  -0.59031159
2001.773925781250  -0.41465437
2001.776733398438  -0.35334575
2001.779418945312  -0.38800466
2001.782104492188  -0.27973679
2001.784912109375  -0.21590485
2001.787597656250  -0.29970631
2001.790405273438  -0.25090951
2001.793090820312  -0.09096787
2001.795898437500  -0.05758882
2001.798583984375  -0.20443262
2001.801391601562  -0.29172957
2001.804077148438  -0.15855543
2001.806762695312   0.02931622
2001.809570312500   0.18108076
2001.812255859375  -0.24145846
2001.815063476562  -0.56365383
2001.817749023438  -0.90954101
2001.820556640625  -0.15807569
2001.823242187500  -1.57300377
2001.826049804688  -1.65874135
2001.828735351562  -1.70733225
2001.831420898438  -1.95989871
2001.834228515625  -1.93279171
2001.836914062500  -2.30109406
2001.839721679688  -2.48917270
2001.842407226562  -2.58162117
2001.845214843750  -2.55573392
2001.847900390625  -2.48248601
2001.850708007812  -2.32462025
2001.853393554688  -1.97524869
2001.856079101562  -1.89215446
2001.858886718750  -1.86502814
2001.861572265625  -1.43888628
2001.864379882812  -0.86604571
2001.867065429688  -0.18374537
2001.869873046875   0.05537094
2001.872558593750  -0.47146526
2001.875366210938  -0.83753556
2001.878051757812  -0.91350663
2001.880737304688  -0.33378440
2001.883544921875  -0.09718709
2001.886230468750   0.48571435
2001.889038085938   1.07365024
2001.891723632812   0.96297264
2001.894531250000   0.57246196
2001.897216796875   0.08882889
2001.900024414062  -0.29044020
2001.902709960938  -0.86078387
2001.905395507812  -1.97146130
2001.908203125000  -3.04082203
2001.910888671875  -3.13981533
2001.913696289062  -2.23789096
2001.916381835938  -0.86340684
2001.919189453125   0.21360803
2001.921875000000   0.64405060
2001.924682617188   0.74190694
2001.927368164062   0.76016384
2001.930053710938   1.09646666
2001.932861328125   1.89559805
2001.935546875000   1.63959610
2001.938354492188   0.43716234
2001.941040039062  -1.01309669
2001.943847656250  -2.16495252
2001.946533203125  -2.58522320
2001.949340820312  -2.58088112
2001.952026367188  -2.46940923
2001.954711914062  -2.35946369
2001.957519531250  -1.97478402
2001.960205078125  -0.94372094
2001.963012695312   0.16455212
2001.965698242188   1.46293044
2001.968505859375   2.44751406
2001.971191406250   6.48824358
2001.973999023438   6.41219616
2001.976684570312  10.70981503
2001.979370117188  15.33553123
2001.982177734375  21.74034691
2001.984863281250  21.43504143
2001.987670898438  22.43793678
2001.990356445312  24.43198013
2001.993164062500  24.49679947
2001.995849609375  23.58038712
2001.998657226562  23.22634506
2002.001342773438  23.15957069
2002.004028320312  22.85430908
2002.006835937500  21.46605110
2002.009521484375  18.95358086
2002.012329101562  16.20405579
2002.015014648438  12.77997303
2002.017822265625  10.35910702
2002.020507812500   8.18227768
2002.023315429688   7.35034180
2002.026000976562   6.89431620
2002.028686523438   5.94921350
2002.031494140625   5.64865017
2002.034179687500   6.79264736
2002.036987304688   7.94919538
2002.039672851562   8.78316498
2002.042480468750   9.28242779
2002.045166015625   9.38781738
2002.047973632812   8.75546646
2002.050659179688   7.77834511
2002.053344726562   8.23263454
2002.056152343750   9.61095142
2002.058837890625  10.86404991
2002.061645507812  12.04061985
2002.064331054688  11.59386730
2002.067138671875   9.99045372
2002.069824218750   7.42613316
2002.072631835938   4.50939655
2002.075317382812   2.72359586
2002.078002929688   1.81752574
2002.080810546875   1.27903390
2002.083496093750   1.32006931
2002.086303710938   1.16144085
2002.088989257812   0.53255326
2002.091796875000  -0.88530761
2002.094482421875  -2.37324858
2002.097290039062  -3.65472913
2002.099975585938  -4.81376410
2002.102661132812  -5.05896711
2002.105468750000  -4.24758863
2002.108154296875  -2.96665239
2002.110961914062  -0.92827147
2002.113647460938   1.26729417
2002.116455078125   3.10348034
2002.119140625000   5.53060818
2002.121948242188   6.66604662
2002.124633789062  10.30567455
2002.127319335938  12.97783279
2002.130126953125  14.80869770
2002.132812500000  22.99502563
2002.135620117188  15.62338448
2002.138305664062  14.72308159
2002.141113281250  13.15737247
2002.143798828125  10.36637592
2002.146606445312   7.97729588
2002.149291992188   8.19684792
2002.151977539062  10.29603195
2002.154785156250  10.08193016
2002.157470703125   9.94678211
2002.160278320312   9.44636250
2002.162963867188   8.86120033
2002.165771484375   8.10149956
2002.168457031250   7.44806480
2002.171264648438   6.04377842
2002.173950195312   4.55828810
2002.176635742188   3.35955548
2002.179443359375   2.97718000
2002.182128906250   3.06501365
2002.184936523438   2.30121756
2002.187622070312   0.75258946
2002.190429687500  -0.74742526
2002.193115234375  -1.69577801
2002.195922851562  -2.53768134
2002.198608398438  -3.49902749
2002.201293945312  -4.41080809
2002.204101562500  -4.77681923
2002.206787109375  -4.95257950
2002.209594726562  -4.79253387
2002.212280273438  -5.31823492
2002.215087890625  -5.41200638
2002.217773437500  -5.14959526
2002.220581054688  -4.72936869
2002.223266601562  -4.15480185
2002.225952148438  -3.02619696
2002.228759765625  -1.84378278
2002.231445312500  -1.15852141
2002.234252929688  -0.46544716
2002.236938476562   0.03994361
2002.239746093750   0.47635484
2002.242431640625   0.59724516
2002.245239257812   0.64157200
2002.247924804688   0.44203344
2002.250610351562   0.16078563
2002.253417968750  -0.61660177
2002.256103515625  -1.23556340
2002.258911132812  -2.27027941
2002.261596679688  -2.54930258
2002.264404296875  -2.11060333
2002.267089843750  -1.89681923
2002.269775390625  -1.90247571
2002.272583007812  -2.14100480
2002.275268554688  -1.15199542
2002.278076171875  -3.31688213
2002.280761718750  -3.44454694
2002.283569335938  -3.55983925
2002.286254882812  -4.23906946
2002.289062500000  -4.17901278
2002.291748046875  -4.08851337
2002.294433593750  -4.01800537
2002.297241210938  -4.06335926
2002.299926757812  -3.44060469
2002.302734375000  -2.81241465
2002.305419921875  -2.35751390
2002.308227539062  -2.09738827
2002.310913085938  -2.19775772
2002.313720703125  -2.33604574
2002.316406250000  -2.34759212
2002.319091796875  -2.42869568
2002.321899414062  -2.61165094
2002.324584960938  -2.57931805
2002.327392578125  -2.64539194
2002.330078125000  -2.58494353
2002.332885742188  -2.38020682
2002.335571289062  -2.19398260
2002.338378906250  -1.99581945
2002.341064453125  -1.79664016
2002.343750000000  -1.32831800
2002.346557617188  -0.73520017
2002.349243164062  -0.30045995
2002.352050781250   0.06764302
2002.354736328125   0.40383011
2002.357543945312   0.79174995
2002.360229492188   0.99362892
2002.363037109375   1.15297329
2002.365722656250   1.19016433
2002.368408203125   1.15445626
2002.371215820312   1.04451025
2002.373901367188   1.01009285
2002.376708984375   0.88417029
2002.379394531250   0.71884406
2002.382202148438   0.46624672
2002.384887695312   0.39809677
2002.387695312500   0.18291701
2002.390380859375  -0.02774949
2002.393066406250  -0.29319468
2002.395874023438  -0.34569749
2002.398559570312  -0.46260163
2002.401367187500  -0.53989929
2002.404052734375  -0.63498938
2002.406860351562  -0.68543172
2002.409545898438  -0.64778703
2002.412353515625  -0.57831627
2002.415039062500  -0.54603052
2002.417724609375  -0.49331221
2002.420532226562  -0.46643323
2002.423217773438  -0.44053712
2002.426025390625  -0.64755756
2002.428710937500  -0.33181989
2002.431518554688  -0.35718581
2002.434204101562  -0.37262020
2002.437011718750  -0.14046116
2002.439697265625  -0.44097865
2002.442382812500  -0.45254427
2002.445190429688  -0.46711117
2002.447875976562  -0.45287099
2002.450683593750  -0.39698702
2002.453369140625  -0.34737784
2002.456176757812  -0.23380326
2002.458862304688  -0.17951186
2002.461669921875  -0.03135875
2002.464355468750   0.26284811
2002.467041015625   0.49650842
2002.469848632812   0.62789595
2002.472534179688   0.76596349
2002.475341796875   0.83750826
2002.478027343750   0.87614590
2002.480834960938   0.80524606
2002.483520507812   0.77429819
2002.486328125000   0.73389918
2002.489013671875   0.71535820
2002.491699218750   0.73579091
2002.494506835938   0.85988295
2002.497192382812   0.88491279
2002.500000000000   0.85176253
2002.502685546875   0.83312988
2002.505493164062   0.85885882
2002.508178710938   0.81974912
2002.510986328125   0.77697766
2002.513671875000   0.75296050
2002.516357421875   0.73869377
2002.519165039062   0.60660619
2002.521850585938   0.40370432
2002.524658203125   0.16389863
2002.527343750000  -0.03636028
2002.530151367188  -0.13768372
2002.532836914062  -0.14956486
2002.535644531250  -0.14994507
2002.538330078125  -0.17841156
2002.541015625000  -0.15221193
2002.543823242188  -0.15564600
2002.546508789062  -0.25234395
2002.549316406250  -0.35086375
2002.552001953125  -0.41440988
2002.554809570312  -0.43057257
2002.557495117188  -0.35168979
2002.560302734375  -0.27172151
2002.562988281250  -0.19730279
2002.565673828125  -0.18088147
2002.568481445312  -0.14663276
2002.571166992188  -0.08539505
2002.573974609375  -0.09169763
2002.576660156250  -0.28746784
2002.579467773438  -0.49545467
2002.582153320312  -0.71976566
2002.584960937500  -0.85891765
2002.587646484375  -1.15490913
2002.590332031250  -0.85640889
2002.593139648438  -0.74725813
2002.595825195312  -0.66385061
2002.598632812500  -0.64011908
2002.601318359375  -0.59140390
2002.604125976562  -0.46060494
2002.606811523438  -0.38213375
2002.609619140625  -0.31334618
2002.612304687500  -0.25773871
2002.614990234375  -0.19768807
2002.617797851562  -0.23099329
2002.620483398438  -0.32351017
2002.623291015625  -0.45525718
2002.625976562500  -0.63712430
2002.628784179688  -0.73388022
2002.631469726562  -0.70882726
2002.634277343750  -0.66129297
2002.636962890625  -0.56793386
2002.639648437500  -0.45027825
2002.642456054688  -0.23542321
2002.645141601562  -0.04526750
2002.647949218750   0.09605159
2002.650634765625   0.19593786
2002.653442382812   0.29286802
2002.656127929688   0.44609484
2002.658935546875   0.54721165
2002.661621093750   0.56157577
2002.664306640625   0.53476804
2002.667114257812   0.70804226
2002.669799804688   0.75723195
2002.672607421875   0.80963242
2002.675292968750   0.70761186
2002.678100585938   0.69202358
2002.680786132812   0.64199275
2002.683593750000   0.62942678
2002.686279296875   0.39318264
2002.688964843750   0.10157400
2002.691772460938  -0.27970070
2002.694458007812  -0.49892884
2002.697265625000  -0.49629936
2002.699951171875  -0.48998562
2002.702758789062  -0.61073017
2002.705444335938  -0.70989323
2002.708251953125  -0.59503531
2002.710937500000  -0.57149071
2002.713623046875  -0.53256154
2002.716430664062  -0.46716470
2002.719116210938  -0.36393595
2002.721923828125  -0.35650510
2002.724609375000  -0.43753120
2002.727416992188  -0.49666637
2002.730102539062  -0.80084383
2002.732910156250  -0.40940335
2002.735595703125  -0.25015450
2002.738281250000  -0.20547712
2002.741088867188  -0.11401072
2002.743774414062  -0.18432669
2002.746582031250  -0.23980688
2002.749267578125  -0.32778725
2002.752075195312  -0.52029365
2002.754760742188  -0.94384384
2002.757446289062  -1.42071605
2002.760253906250  -1.89265382
2002.762939453125  -2.11178279
2002.765747070312  -2.19040084
2002.768432617188  -2.22348189
2002.771240234375  -2.30031037
2002.773925781250  -2.34352803
2002.776733398438  -2.52739096
2002.779418945312  -2.61437941
2002.782104492188  -2.60675764
2002.784912109375  -2.77331758
2002.787597656250  -2.98664641
2002.790405273438  -3.12608981
2002.793090820312  -3.12660789
2002.795898437500  -3.06334853
2002.798583984375  -3.11367106
2002.801391601562  -3.30686617
2002.804077148438  -3.46045828
2002.806762695312  -3.40335155
2002.809570312500  -3.00621963
2002.812255859375  -2.57733607
2002.815063476562  -2.42281866
2002.817749023438  -2.62594247
2002.820556640625  -2.75759768
2002.823242187500  -2.83414578
2002.826049804688  -2.90163255
2002.828735351562  -3.13829637
2002.831420898438  -3.58607697
2002.834228515625  -3.91790152
2002.836914062500  -4.14627409
2002.839721679688  -4.39437199
2002.842407226562  -4.46068239
2002.845214843750  -4.34862757
2002.847900390625  -4.30147171
2002.850708007812  -4.72070074
2002.853393554688  -5.15235472
2002.856079101562  -5.38841820
2002.858886718750  -5.37254858
2002.861572265625  -5.66973686
2002.864379882812  -5.81803417
2002.867065429688  -5.73378563
2002.869873046875  -5.44599915
2002.872558593750  -5.77333498
2002.875366210938  -5.84914351
2002.878051757812  -6.05363083
2002.880737304688  -5.60736513
2002.883544921875  -5.80263519
2002.886230468750  -5.05267954
2002.889038085938  -4.82431602
2002.891723632812  -6.15363693
2002.894531250000  -4.47166920
2002.897216796875  -2.88843274
2002.900024414062  -1.99817908
2002.902709960938  -1.79213309
2002.905395507812  -2.06993771
2002.908203125000  -2.14833426
2002.910888671875  -2.02823687
2002.913696289062  -1.77867782
2002.916381835938  -0.66749269
2002.919189453125   0.15299025
2002.921875000000  -1.00866187
2002.924682617188  -2.20453787
2002.927368164062  -2.60444403
2002.930053710938  -2.59457397
2002.932861328125  -2.43743491
2002.935546875000  -2.00313902
2002.938354492188  -2.81949162
2002.941040039062  -4.08443165
2002.943847656250  -5.22311115
2002.946533203125  -4.48336697
2002.949340820312  -3.77863979
2002.952026367188  -3.79460192
2002.954711914062  -4.21453094
2002.957519531250  -3.59280324
2002.960205078125  -2.77892423
2002.963012695312  -2.07085466
2002.965698242188  -0.85659206
2002.968505859375  -0.31058949
2002.971191406250   0.03249053
2002.973999023438  -0.01117272
2002.976684570312  -1.59866059
2002.979370117188  -3.00459933
2002.982177734375  -4.08123684
2002.984863281250  -4.69620991
2002.987670898438  -3.17964935
2002.990356445312  -0.38350153
2002.993164062500   3.82477212
2002.995849609375   8.01400661
2002.998657226562  10.96359825
2003.001342773438  12.26555729
2003.004028320312  11.29413414
2003.006835937500   9.00329971
2003.009521484375   7.93712425
2003.012329101562   8.61021137
2003.015014648438   8.02104282
2003.017822265625   6.40026951
2003.020507812500   3.46467566
2003.023315429688   2.38902235
2003.026000976562   2.08945489
2003.028686523438   1.12645507
2003.031494140625   1.67472363
2003.034179687500   1.38195753
2003.036987304688   1.67419100
2003.039672851562   5.88532352
2003.042480468750  17.91469193
2003.045166015625  21.10066605
2003.047973632812  21.67634010
2003.050659179688  19.42233658
2003.053344726562  13.49219608
2003.056152343750   9.45389271
2003.058837890625   6.27055168
2003.061645507812   5.65564156
2003.064331054688   7.11704302
2003.067138671875  10.69289875
2003.069824218750  13.64989948
2003.072631835938  10.88330746
2003.075317382812   9.47562504
2003.078002929688   8.77180862
2003.080810546875   8.08183861
2003.083496093750   5.84287977
2003.086303710938   3.56238723
2003.088989257812   2.96657085
2003.091796875000   2.63830209
2003.094482421875   4.23784590
2003.097290039062   5.10028267
2003.099975585938   4.27159739
2003.102661132812   1.46320689
2003.105468750000  -1.45578802
2003.108154296875  -2.36483932
2003.110961914062  -1.62131119
2003.113647460938  -0.64897406
2003.116455078125   0.52805328
2003.119140625000   1.75283527
2003.121948242188   3.34816241
2003.124633789062   5.38247156
2003.127319335938   6.04204082
2003.130126953125   6.07654190
2003.132812500000   7.09423733
2003.135620117188   7.75134230
2003.138305664062   7.46649408
2003.141113281250   4.60579872
2003.143798828125   3.42096186
2003.146606445312   1.92275834
2003.149291992188  -0.07232264
2003.151977539062  -1.51117837
2003.154785156250  -2.04948068
2003.157470703125  -3.47742677
2003.160278320312  -3.36841416
2003.162963867188  -2.54756284
2003.165771484375  -1.89903104
2003.168457031250  -2.98184609
2003.171264648438  -2.80684209
2003.173950195312   0.55307204
2003.176635742188   5.01189613
2003.179443359375   7.58870697
2003.182128906250   8.78157139
2003.184936523438   3.02169490
2003.187622070312   5.81033897
2003.190429687500   5.96825886
2003.193115234375   6.57720613
2003.195922851562   6.58579540
2003.198608398438   3.80735016
2003.201293945312   2.89438581
2003.204101562500   1.51256621
2003.206787109375  -0.81432968
2003.209594726562  -2.20482945
2003.212280273438  -1.99630427
2003.215087890625  -1.08437574
2003.217773437500  -0.15170553
2003.220581054688   0.33297765
2003.223266601562   0.35364440
2003.225952148438   0.01387972
2003.228759765625  -0.27963620
2003.231445312500  -0.29459509
2003.234252929688   0.93754822
2003.236938476562   2.38070345
2003.239746093750   2.94530392
2003.242431640625   3.89493966
2003.245239257812   5.08652401
2003.247924804688   5.26243925
2003.250610351562   4.44475126
2003.253417968750   3.83318567
2003.256103515625   2.97916484
2003.258911132812   1.47056687
2003.261596679688   0.13544209
2003.264404296875  -0.75056648
2003.267089843750  -1.35034811
2003.269775390625  -1.57421851
2003.272583007812  -1.29081106
2003.275268554688  -0.54932803
2003.278076171875   0.53818673
2003.280761718750   1.65925086
2003.283569335938   2.57269907
2003.286254882812   3.32321405
2003.289062500000   4.46128035
2003.291748046875   5.82932758
2003.294433593750   6.62781858
2003.297241210938   6.88525057
2003.299926757812   7.02646875
2003.302734375000   6.75981808
2003.305419921875   6.52095795
2003.308227539062   6.10517454
2003.310913085938   5.70888138
2003.313720703125   5.05241156
2003.316406250000   4.67888212
2003.319091796875   4.36324215
2003.321899414062   4.36548424
2003.324584960938   4.20335913
2003.327392578125   4.70521784
2003.330078125000   4.71814108
2003.332885742188   4.55852509
2003.335571289062   3.04773450
2003.338378906250   3.76999998
2003.341064453125   3.48344612
2003.343750000000   3.42905068
2003.346557617188   4.73731327
2003.349243164062   3.32911134
2003.352050781250   3.22770071
2003.354736328125   3.13205600
2003.357543945312   2.94170260
2003.360229492188   2.85276985
2003.363037109375   2.70790601
2003.365722656250   2.49917674
2003.368408203125   2.23578143
2003.371215820312   2.03169131
2003.373901367188   1.79024661
2003.376708984375   1.54188836
2003.379394531250   1.42183137
2003.382202148438   1.43344104
2003.384887695312   1.44958067
2003.387695312500   1.39117253
2003.390380859375   1.37330198
2003.393066406250   1.28206170
2003.395874023438   1.24930251
2003.398559570312   1.17307270
2003.401367187500   1.08169591
2003.404052734375   1.03117228
2003.406860351562   0.99671268
2003.409545898438   0.94411075
2003.412353515625   0.88495976
2003.415039062500   0.82684737
2003.417724609375   0.74529672
2003.420532226562   0.64756185
2003.423217773438   0.48792961
2003.426025390625   0.38118899
2003.428710937500   0.31524950
2003.431518554688   0.34349033
2003.434204101562   0.37719300
2003.437011718750   0.40935257
2003.439697265625   0.41071191
2003.442382812500   0.41325065
2003.445190429688   0.38761964
2003.447875976562   0.37033299
2003.450683593750   0.37877280
2003.453369140625   0.48680529
2003.456176757812   0.57828045
2003.458862304688   0.59424680
2003.461669921875   0.56782693
2003.464355468750   0.57130080
2003.467041015625   0.61700112
2003.469848632812   0.63447458
2003.472534179688   0.66607636
2003.475341796875   0.66566455
2003.478027343750   0.77623713
2003.480834960938   0.91642702
2003.483520507812   0.94607431
2003.486328125000   0.86580223
2003.489013671875   0.80307019
2003.491699218750   0.75890005
2003.494506835938   0.81732529
2003.497192382812   1.03164852
2003.500000000000   0.92234039
2003.502685546875   0.88557011
2003.505493164062   0.76148134
2003.508178710938   0.67537528
2003.510986328125   0.66552895
2003.513671875000   0.72320169
2003.516357421875   0.75330681
2003.519165039062   0.75095254
2003.521850585938   0.72156918
2003.524658203125   0.68591958
2003.527343750000   0.62560713
2003.530151367188   0.47832426
2003.532836914062   0.35984951
2003.535644531250   0.33468300
2003.538330078125   0.35837939
2003.541015625000   0.52096754
2003.543823242188   0.60987049
2003.546508789062   0.58965355
2003.549316406250   0.60714215
2003.552001953125   0.58779222
2003.554809570312   0.58598441
2003.557495117188   0.60861945
2003.560302734375   0.63804013
2003.562988281250   0.57599092
2003.565673828125   0.53860849
2003.568481445312   0.56455851
2003.571166992188   0.55831617
2003.573974609375   0.49797922
2003.576660156250   0.55736488
2003.579467773438   0.62831807
2003.582153320312   0.60309196
2003.584960937500   0.59632063
2003.587646484375   0.63227248
2003.590332031250   0.64839280
2003.593139648438   0.71267360
2003.595825195312   0.64824522
2003.598632812500   0.63800085
2003.601318359375   0.55282938
2003.604125976562   0.36062869
2003.606811523438   0.19120751
2003.609619140625   0.07703014
2003.612304687500  -0.00034991
2003.614990234375   0.07566565
2003.617797851562   0.11189536
2003.620483398438   0.10476622
2003.623291015625   0.01958515
2003.625976562500  -0.09961123
2003.628784179688  -0.07347479
2003.631469726562  -0.22689836
2003.634277343750  -0.23928609
2003.636962890625  -0.25623578
2003.639648437500   0.09347529
2003.642456054688  -0.27970445
2003.645141601562  -0.23244524
2003.647949218750  -0.11483877
2003.650634765625  -0.05942126
2003.653442382812  -0.04036206
2003.656127929688  -0.13081846
2003.658935546875  -0.07469239
2003.661621093750   0.11976331
2003.664306640625   0.29888284
2003.667114257812   0.43899521
2003.669799804688   0.50977129
2003.672607421875   0.54946303
2003.675292968750   0.52984059
2003.678100585938   0.54731959
2003.680786132812   0.65538895
2003.683593750000   0.68418837
2003.686279296875   0.64987516
2003.688964843750   0.58703882
2003.691772460938   0.58225822
2003.694458007812   0.67245603
2003.697265625000   0.82550800
2003.699951171875   0.88179570
2003.702758789062   0.97028059
2003.705444335938   1.06674886
2003.708251953125   0.96768826
2003.710937500000   0.75718927
2003.713623046875   0.72117680
2003.716430664062   0.79990578
2003.719116210938   0.69531679
2003.721923828125   0.61944324
2003.724609375000   0.52018577
2003.727416992188   0.43990451
2003.730102539062   0.22475083
2003.732910156250   0.07532523
2003.735595703125  -0.02806857
2003.738281250000  -0.02413048
2003.741088867188  -0.15846603
2003.743774414062  -0.36755118
2003.746582031250  -0.36434960
2003.749267578125  -0.14501768
2003.752075195312   0.18480974
2003.754760742188   0.33554733
2003.757446289062   0.27307829
2003.760253906250   0.47149226
2003.762939453125   0.73156488
2003.765747070312   1.14628291
2003.768432617188   1.25226104
2003.771240234375   1.31864309
2003.773925781250   1.21794975
2003.776733398438   1.09143388
2003.779418945312   0.81089330
2003.782104492188   0.83699965
2003.784912109375   0.56557560
2003.787597656250   0.14623737
2003.790405273438  -0.02153441
2003.793090820312   0.44364434
2003.795898437500   1.14131653
2003.798583984375   1.82815611
2003.801391601562   3.65679574
2003.804077148438   3.23344302
2003.806762695312   3.84224796
2003.809570312500   3.94534564
2003.812255859375   3.36022639
2003.815063476562   2.59273505
2003.817749023438   1.73702073
2003.820556640625   0.75926411
2003.823242187500   0.03430197
2003.826049804688  -0.59826159
2003.828735351562  -1.19463551
2003.831420898438  -1.56565261
2003.834228515625  -1.33395791
2003.836914062500  -1.38408887
2003.839721679688  -1.54217982
2003.842407226562  -1.50352919
2003.845214843750  -1.30943608
2003.847900390625  -1.15602338
2003.850708007812  -1.34597743
2003.853393554688  -1.96663022
2003.856079101562  -2.58251595
2003.858886718750  -2.66867280
2003.861572265625  -2.57428789
2003.864379882812  -2.19103312
2003.867065429688  -1.86655998
2003.869873046875  -1.81455255
2003.872558593750  -1.72885156
2003.875366210938  -1.58448470
2003.878051757812  -1.38915932
2003.880737304688  -1.68218660
2003.883544921875  -2.23658204
2003.886230468750  -2.95890403
2003.889038085938  -3.41526937
2003.891723632812  -4.00358486
2003.894531250000  -4.59205770
2003.897216796875  -4.72952271
2003.900024414062  -4.44355679
2003.902709960938  -4.76702261
2003.905395507812  -5.05558300
2003.908203125000  -4.94769859
2003.910888671875  -4.28683090
2003.913696289062  -3.90999794
2003.916381835938  -3.53295374
2003.919189453125  -2.79099917
2003.921875000000  -1.37035048
2003.924682617188  -0.43166652
2003.927368164062  -0.37744215
2003.930053710938  -1.37512493
2003.932861328125  -2.21041298
2003.935546875000  -2.64268303
2003.938354492188  -3.06881118
2003.941040039062  -3.47200871
2003.943847656250  -3.66444993
2003.946533203125  -3.58680511
2003.949340820312  -2.45197415
2003.952026367188  -3.21231675
2003.954711914062  -1.18386245
2003.957519531250   1.11033261
2003.960205078125   3.86941957
2003.963012695312   5.92192459
2003.965698242188   7.82335091
2003.968505859375  10.75829983
2003.971191406250  12.27940845
2003.973999023438  12.43223476
2003.976684570312  14.12059784
2003.979370117188  15.46787548
2003.982177734375  14.49810219
2003.984863281250  11.48551941
2003.987670898438  11.69509983
2003.990356445312  16.47387314
2003.993164062500  18.04349709
2003.995849609375  14.61213684
2003.998657226562  12.73795223
2004.001342773438  11.68879890
2004.004028320312  12.41175747
2004.006835937500  14.91531086
2004.009521484375  17.05670738
2004.012329101562  18.11946487
2004.015014648438  18.27418518
2004.017700195312  18.42374802
2004.020507812500  19.72287560
2004.023193359375  20.49962807
2004.025878906250  21.70169067
2004.028686523438  22.23995590
2004.031372070312  21.49101257
2004.034179687500  17.87919617
2004.036865234375  15.26562595
2004.039550781250  13.02453995
2004.042358398438  11.62209511
2004.045043945312  10.39121628
2004.047851562500   8.91953373
2004.050537109375   7.36604118
2004.053222656250   6.62265444
2004.056030273438   5.80167532
2004.058715820312   4.85799599
2004.061401367188   4.40132284
2004.064208984375   5.21078157
2004.066894531250   5.06701660
2004.069702148438   4.44005394
2004.072387695312   3.37789965
2004.075073242188   3.88147831
2004.077880859375   3.76448822
2004.080566406250   3.28018665
2004.083251953125   1.98309875
2004.086059570312   2.21030855
2004.088745117188   2.11218452
2004.091552734375   1.39937663
2004.094238281250  -2.20887566
2004.096923828125   0.04835054
2004.099731445312  -0.38873646
2004.102416992188  -0.74179655
2004.105224609375  -0.12591025
2004.107910156250  -1.34176278
2004.110595703125  -1.63193762
2004.113403320312  -1.90554988
2004.116088867188  -2.06467509
2004.118774414062  -2.27411962
2004.121582031250  -1.79946816
2004.124267578125  -1.32206357
2004.127075195312  -1.85909247
2004.129760742188  -3.00380516
2004.132446289062  -4.19762611
2004.135253906250  -5.36760712
2004.137939453125  -6.01026678
2004.140747070312  -6.29033852
2004.143432617188  -6.32404613
2004.146118164062  -6.30090904
2004.148925781250  -6.28868771
2004.151611328125  -6.60483646
2004.154296875000  -7.17937899
2004.157104492188  -7.55197001
2004.159790039062  -7.58165646
2004.162597656250  -7.66525364
2004.165283203125  -8.21499062
2004.167968750000  -9.35606003
2004.170776367188 -10.42043781
2004.173461914062 -10.96896648
2004.176147460938 -11.03463459
2004.178955078125 -10.92851162
2004.181640625000 -10.79490280
2004.184448242188 -10.55311203
2004.187133789062 -10.27441502
2004.189819335938  -9.42823410
2004.192626953125  -8.42336464
2004.195312500000  -7.28231096
2004.198120117188  -6.86979485
2004.200805664062  -6.35933828
2004.203491210938  -5.81477547
2004.206298828125  -5.73251867
2004.208984375000  -6.18521404
2004.211669921875  -6.61684275
2004.214477539062  -7.91113997
2004.217163085938  -8.43943691
2004.219970703125  -8.92744541
2004.222656250000  -9.34667778
2004.225341796875 -10.48177242
2004.228149414062 -11.35549164
2004.230834960938 -11.24544334
2004.233642578125 -10.50279236
2004.236328125000 -11.32778645
2004.239013671875 -11.38324642
2004.241821289062 -11.48843956
2004.244506835938  -9.76060581
2004.247192382812 -11.51194668
2004.250000000000 -11.59194756
2004.252685546875 -11.70466709
2004.255493164062 -14.71557140
2004.258178710938 -11.43484974
2004.260864257812 -11.31408882
2004.263671875000 -10.79053974
2004.266357421875  -9.96069050
2004.269042968750  -9.30934811
2004.271850585938  -8.97735786
2004.274536132812  -8.47801590
2004.277343750000  -8.05271435
2004.280029296875  -8.32702827
2004.282714843750  -8.53740120
2004.285522460938  -8.65051746
2004.288208007812  -8.47178650
2004.291015625000  -8.20471859
2004.293701171875  -7.55075645
2004.296386718750  -6.96127987
2004.299194335938  -6.36408567
2004.301879882812  -6.10670567
2004.304565429688  -5.97821379
2004.307373046875  -5.67550421
2004.310058593750  -5.40141296
2004.312866210938  -5.28929663
2004.315551757812  -4.99417114
2004.318237304688  -4.38428259
2004.321044921875  -3.43398070
2004.323730468750  -2.60542560
2004.326538085938  -1.62490928
2004.329223632812  -0.77683443
2004.331909179688  -0.20508635
2004.334716796875   0.26191670
2004.337402343750   0.85592562
2004.340087890625   1.36876643
2004.342895507812   1.59795141
2004.345581054688   1.84655118
2004.348388671875   1.87678432
2004.351074218750   1.63723373
2004.353759765625   1.12421739
2004.356567382812   0.87850863
2004.359252929688   0.79837340
2004.361938476562   0.72745270
2004.364746093750   0.62835413
2004.367431640625   0.65520644
2004.370239257812   0.73919654
2004.372924804688   0.89126915
2004.375610351562   1.00560725
2004.378417968750   1.20448232
2004.381103515625   1.21561325
2004.383911132812   1.22702789
2004.386596679688   1.18993139
2004.389282226562   1.18386805
2004.392089843750   1.07365167
2004.394775390625   0.97484082
2004.397460937500  -0.01055458
