    time          teq
2001.116455078125  -1.53920019
2001.119140625000  -1.53825486
2001.121948242188  -1.60767519
2001.124633789062  -1.69926524
2001.127319335938  -1.85094118
2001.130126953125  -1.98986137
2001.132812500000  -2.02515984
2001.135620117188  -1.94248629
2001.138305664062  -1.79103160
2001.141113281250  -1.57765567
2001.143798828125  -1.40187597
2001.146606445312  -1.23288465
2001.149291992188  -1.07878554
2001.151977539062  -0.89293855
2001.154785156250  -0.74316537
2001.157470703125  -0.62595361
2001.160278320312  -0.49758303
2001.162963867188  -0.36465272
2001.165771484375  -0.22665669
2001.168457031250  -0.12212089
2001.171264648438  -0.01323373
2001.173950195312   0.14373347
2001.176635742188   0.28243291
2001.179443359375   0.40737942
2001.182128906250   0.47431195
2001.184936523438   0.55970860
2001.187622070312   0.59313375
2001.190429687500   0.67502016
2001.193115234375   0.68618524
2001.195922851562   0.70818526
2001.198608398438   0.71985173
2001.201293945312   0.72304976
2001.204101562500   0.70893425
2001.206787109375   0.71661323
2001.209594726562   0.72736800
2001.212280273438   0.73765588
2001.215087890625   0.75003809
2001.217773437500   0.75775599
2001.220581054688   0.79129362
2001.223266601562   0.82938963
2001.225952148438   0.86368620
2001.228759765625   0.87209231
2001.231445312500   0.90746975
2001.234252929688   0.97946948
2001.236938476562   1.04926515
2001.239746093750   1.13059199
2001.242431640625   1.19329083
2001.245239257812   1.27279651
2001.247924804688   1.31595826
2001.250610351562   1.31855977
2001.253417968750   1.31585646
2001.256103515625   1.35192978
2001.258911132812   1.35681474
2001.261596679688   1.35609436
2001.264404296875   1.34593761
2001.267089843750   1.34480846
2001.269775390625   1.33191919
2001.272583007812   1.32413077
2001.275268554688   1.32212007
2001.278076171875   1.35954499
2001.280761718750   1.36480081
2001.283569335938   1.37581193
2001.286254882812   1.37098491
2001.289062500000   1.31153464
2001.291748046875   1.27698755
2001.294433593750   1.22895741
2001.297241210938   1.18888342
2001.299926757812   1.15938580
2001.302734375000   1.16140950
2001.305419921875   1.19313407
2001.308227539062   1.17490661
2001.310913085938   1.19687307
2001.313720703125   1.15328550
2001.316406250000   1.15387821
2001.319091796875   1.15081382
2001.321899414062   1.17404425
2001.324584960938   1.15841460
2001.327392578125   1.15731263
2001.330078125000   1.13456380
2001.332885742188   1.14313114
2001.335571289062   1.13125861
2001.338378906250   1.10919213
2001.341064453125   1.09192014
2001.343750000000   1.07405639
2001.346557617188   1.07113183
2001.349243164062   1.06006014
2001.352050781250   1.07605624
2001.354736328125   1.06635463
2001.357543945312   1.03500140
2001.360229492188   1.01890850
2001.363037109375   0.94204104
2001.365722656250   0.89057344
2001.368408203125   0.80757445
2001.371215820312   0.74401724
2001.373901367188   0.69661969
2001.376708984375   0.65770870
2001.379394531250   0.66328049
2001.382202148438   0.63627803
2001.384887695312   0.62180346
2001.387695312500   0.61744130
2001.390380859375   0.59005123
2001.393066406250   0.58014369
2001.395874023438   0.56566727
2001.398559570312   0.55509543
2001.401367187500   0.54381669
2001.404052734375   0.47013602
2001.406860351562   0.40112987
2001.409545898438   0.35853723
2001.412353515625   0.33852026
2001.415039062500   0.34297237
2001.417724609375   0.27406809
2001.420532226562   0.24849389
2001.423217773438   0.24492508
2001.426025390625   0.24569510
2001.428710937500   0.30476803
2001.431518554688   0.40306118
2001.434204101562   0.44829711
2001.437011718750   0.50230289
2001.439697265625   0.58489567
2001.442382812500   0.66810644
2001.445190429688   0.68338460
2001.447875976562   0.65756696
2001.450683593750   0.60591990
2001.453369140625   0.55521035
2001.456176757812   0.52328819
2001.458862304688   0.45986101
2001.461669921875   0.36618051
2001.464355468750   0.32889590
2001.467041015625   0.30137500
2001.469848632812   0.31336150
2001.472534179688   0.26721483
2001.475341796875   0.25445932
2001.478027343750   0.21309447
2001.480834960938   0.20422801
2001.483520507812   0.13057446
2001.486328125000   0.08933409
2001.489013671875   0.10124261
2001.491699218750   0.15519260
2001.494506835938   0.18503714
2001.497192382812   0.21704888
2001.500000000000   0.22865541
2001.502685546875   0.31119686
2001.505493164062   0.33636630
2001.508178710938   0.42415309
2001.510986328125   0.53143007
2001.513671875000   0.71587980
2001.516357421875   0.87919080
2001.519165039062   0.98901135
2001.521850585938   1.07977438
2001.524658203125   1.17179930
2001.527343750000   1.25930357
2001.530151367188   1.35396767
2001.532836914062   1.43010318
2001.535644531250   1.46347833
2001.538330078125   1.51239789
2001.541015625000   1.55083537
2001.543823242188   1.58262742
2001.546508789062   1.62566614
2001.549316406250   1.72152162
2001.552001953125   1.85873497
2001.554809570312   1.95138955
2001.557495117188   2.04956913
2001.560302734375   2.14482403
2001.562988281250   2.21655130
2001.565673828125   2.28857446
2001.568481445312   2.37311125
2001.571166992188   2.41735005
2001.573974609375   2.40511179
2001.576660156250   2.40949297
2001.579467773438   2.47128153
2001.582153320312   2.56129098
2001.584960937500   2.63653064
2001.587646484375   2.69208646
2001.590332031250   2.72997570
2001.593139648438   2.77130389
2001.595825195312   2.79495764
2001.598632812500   2.77238417
2001.601318359375   2.68225765
2001.604125976562   2.56320262
2001.606811523438   2.39957523
2001.609619140625   2.19563437
2001.612304687500   1.99921775
2001.614990234375   1.81125081
2001.617797851562   1.73463321
2001.620483398438   1.74184895
2001.623291015625   1.77153397
2001.625976562500   1.79094958
2001.628784179688   1.81929708
2001.631469726562   1.86345208
2001.634277343750   1.90542352
2001.636962890625   1.90409112
2001.639648437500   1.91729498
2001.642456054688   1.88725924
2001.645141601562   1.80220866
2001.647949218750   1.68580401
2001.650634765625   1.57286310
2001.653442382812   1.45664728
2001.656127929688   1.32277334
2001.658935546875   1.23923743
2001.661621093750   1.20658565
2001.664306640625   1.16290498
2001.667114257812   1.18855488
2001.669799804688   1.16191280
2001.672607421875   1.16967106
2001.675292968750   1.15913880
2001.678100585938   1.15164948
2001.680786132812   1.11965168
2001.683593750000   1.07778037
2001.686279296875   1.03262925
2001.688964843750   0.97253078
2001.691772460938   0.90149468
2001.694458007812   0.86916077
2001.697265625000   0.94220829
2001.699951171875   1.03420067
2001.702758789062   1.14363432
2001.705444335938   1.24100018
2001.708251953125   1.27882278
2001.710937500000   1.21099412
2001.713623046875   1.13786352
2001.716430664062   1.07140970
2001.719116210938   1.02274919
2001.721923828125   1.05204952
2001.724609375000   1.09534514
2001.727416992188   1.08983254
2001.730102539062   1.01732624
2001.732910156250   0.94170856
2001.735595703125   0.93362856
2001.738281250000   0.97116411
2001.741088867188   0.99766189
2001.743774414062   1.02292442
2001.746582031250   0.98419809
2001.749267578125   0.92636293
2001.752075195312   0.87021357
2001.754760742188   0.87399304
2001.757446289062   0.99587047
2001.760253906250   1.07449996
2001.762939453125   1.14996576
2001.765747070312   1.27519631
2001.768432617188   1.36174917
2001.771240234375   1.39298344
2001.773925781250   1.45703244
2001.776733398438   1.57935095
2001.779418945312   1.71762371
2001.782104492188   1.82006836
2001.784912109375   1.84689403
2001.787597656250   1.90131927
2001.790405273438   1.96482182
2001.793090820312   1.97736669
2001.795898437500   1.93258429
2001.798583984375   1.84207523
2001.801391601562   1.69424593
2001.804077148438   1.63715541
2001.806762695312   1.60913396
2001.809570312500   1.62566912
2001.812255859375   1.70106351
2001.815063476562   1.84983695
2001.817749023438   1.92067242
2001.820556640625   1.93279564
2001.823242187500   1.97331357
2001.826049804688   1.96640766
2001.828735351562   1.92935050
2001.831420898438   1.84671247
2001.834228515625   1.79155791
2001.836914062500   1.76019442
2001.839721679688   1.72063959
2001.842407226562   1.76755369
2001.845214843750   1.85378480
2001.847900390625   1.98919761
2001.850708007812   2.08942652
2001.853393554688   2.17680597
2001.856079101562   2.21224117
2001.858886718750   2.20095181
2001.861572265625   2.25221801
2001.864379882812   2.27948380
2001.867065429688   2.28788662
2001.869873046875   2.29269505
2001.872558593750   2.27627921
2001.875366210938   2.30609870
2001.878051757812   2.32646871
2001.880737304688   2.31240082
2001.883544921875   2.32332730
2001.886230468750   2.26544690
2001.889038085938   2.22200465
2001.891723632812   2.16089749
2001.894531250000   2.13644671
2001.897216796875   2.20790911
2001.900024414062   2.36198831
2001.902709960938   2.50319576
2001.905395507812   2.56256104
2001.908203125000   2.54022145
2001.910888671875   2.47165895
2001.913696289062   2.38882709
2001.916381835938   2.22860408
2001.919189453125   2.06037974
2001.921875000000   1.93254280
2001.924682617188   1.82796609
2001.927368164062   1.69575822
2001.930053710938   1.53765666
2001.932861328125   1.45620108
2001.935546875000   1.53634667
2001.938354492188   1.60635304
2001.941040039062   1.68634760
2001.943847656250   1.74151182
2001.946533203125   1.76349986
2001.949340820312   1.73961091
2001.952026367188   1.56218386
2001.954711914062   1.40132701
2001.957519531250   1.21097958
2001.960205078125   0.99110770
2001.963012695312   0.77487350
2001.965698242188   0.56932342
2001.968505859375   0.36492857
2001.971191406250   0.11485469
2001.973999023438  -0.12491665
2001.976684570312  -0.30420488
2001.979370117188  -0.43402418
2001.982177734375  -0.53796643
2001.984863281250  -0.65387744
2001.987670898438  -0.72432292
2001.990356445312  -0.76819223
2001.993164062500  -0.72338027
2001.995849609375  -0.69858682
2001.998657226562  -0.64314693
2002.001342773438  -0.38701490
2002.004028320312  -0.29161119
2002.006835937500  -0.22421911
2002.009521484375  -0.06782137
2002.012329101562   0.19717100
2002.015014648438   0.48343608
2002.017822265625   0.70293933
2002.020507812500   0.83628702
2002.023315429688   0.97351098
2002.026000976562   1.00203621
2002.028686523438   1.04315114
2002.031494140625   1.11226618
2002.034179687500   1.15806389
2002.036987304688   1.26054370
2002.039672851562   1.29628694
2002.042480468750   1.37364995
2002.045166015625   1.40430963
2002.047973632812   1.35787511
2002.050659179688   1.34288013
2002.053344726562   1.20820034
2002.056152343750   1.13420236
2002.058837890625   1.04914165
2002.061645507812   1.01451099
2002.064331054688   1.00755894
2002.067138671875   1.08891892
2002.069824218750   1.13437164
2002.072631835938   1.16918111
2002.075317382812   1.22175884
2002.078002929688   1.28185177
2002.080810546875   1.35857916
2002.083496093750   1.47359562
2002.086303710938   1.57552338
2002.088989257812   1.66392970
2002.091796875000   1.75118208
2002.094482421875   1.84445381
2002.097290039062   1.92066813
2002.099975585938   1.97739315
2002.102661132812   1.99936712
2002.105468750000   1.99524724
2002.108154296875   1.98127520
2002.110961914062   1.90456629
2002.113647460938   1.83459270
2002.116455078125   1.76658833
2002.119140625000   1.65888155
2002.121948242188   1.53934014
2002.124633789062   1.42922986
2002.127319335938   1.37453103
2002.130126953125   1.29178953
2002.132812500000   1.21099889
2002.135620117188   1.14678514
2002.138305664062   1.15688622
2002.141113281250   1.19298947
2002.143798828125   1.23128331
2002.146606445312   1.28246129
2002.149291992188   1.28166568
2002.151977539062   1.29356956
2002.154785156250   1.26998818
2002.157470703125   1.21130240
2002.160278320312   1.16023338
2002.162963867188   1.13090956
2002.165771484375   1.06432605
2002.168457031250   0.99103105
2002.171264648438   0.91984260
2002.173950195312   0.87911385
2002.176635742188   0.85250223
2002.179443359375   0.86655051
2002.182128906250   0.87084121
2002.184936523438   0.86958539
2002.187622070312   0.91536260
2002.190429687500   0.90003926
2002.193115234375   0.95870376
2002.195922851562   0.93235439
2002.198608398438   0.93903238
2002.201293945312   0.97367179
2002.204101562500   1.03328586
2002.206787109375   1.09734607
2002.209594726562   1.14158511
2002.212280273438   1.19189596
2002.215087890625   1.21039546
2002.217773437500   1.20629799
2002.220581054688   1.17284095
2002.223266601562   1.12600589
2002.225952148438   1.06281579
2002.228759765625   0.95863307
2002.231445312500   0.87268037
2002.234252929688   0.78751880
2002.236938476562   0.77500480
2002.239746093750   0.75298852
2002.242431640625   0.74874634
2002.245239257812   0.72035760
2002.247924804688   0.65272737
2002.250610351562   0.65604424
2002.253417968750   0.65725154
2002.256103515625   0.62392461
2002.258911132812   0.56585670
2002.261596679688   0.49079433
2002.264404296875   0.43337798
2002.267089843750   0.39633945
2002.269775390625   0.36095250
2002.272583007812   0.32248607
2002.275268554688   0.27024090
2002.278076171875   0.28745565
2002.280761718750   0.34653011
2002.283569335938   0.41578367
2002.286254882812   0.42844316
2002.289062500000   0.47526929
2002.291748046875   0.51564491
2002.294433593750   0.54063338
2002.297241210938   0.57548547
2002.299926757812   0.60745865
2002.302734375000   0.61555469
2002.305419921875   0.63107204
2002.308227539062   0.63612306
2002.310913085938   0.60413361
2002.313720703125   0.58293968
2002.316406250000   0.55933321
2002.319091796875   0.49561247
2002.321899414062   0.44392490
2002.324584960938   0.44696626
2002.327392578125   0.45041516
2002.330078125000   0.45664388
2002.332885742188   0.44339657
2002.335571289062   0.44348079
2002.338378906250   0.48717549
2002.341064453125   0.47139788
2002.343750000000   0.44054642
2002.346557617188   0.44431391
2002.349243164062   0.43373311
2002.352050781250   0.30745000
2002.354736328125   0.15810706
2002.357543945312   0.09806346
2002.360229492188   0.00579672
2002.363037109375  -0.10948117
2002.365722656250  -0.18296403
2002.368408203125  -0.23196535
2002.371215820312  -0.34281117
2002.373901367188  -0.48734379
2002.376708984375  -0.70975053
2002.379394531250  -0.88828427
2002.382202148438  -0.99197721
2002.384887695312  -1.07839477
2002.387695312500  -1.15103590
2002.390380859375  -1.13281798
2002.393066406250  -1.09664190
2002.395874023438  -1.08938468
2002.398559570312  -1.14126289
2002.401367187500  -1.14064074
2002.404052734375  -1.13413525
2002.406860351562  -1.10278010
2002.409545898438  -1.05510676
2002.412353515625  -1.02147007
2002.415039062500  -0.96916187
2002.417724609375  -0.91676080
2002.420532226562  -0.87928814
2002.423217773438  -0.84337503
2002.426025390625  -0.83601189
2002.428710937500  -0.86044735
2002.431518554688  -0.88428396
2002.434204101562  -0.91838211
2002.437011718750  -0.99229980
2002.439697265625  -1.13597822
2002.442382812500  -1.25288582
2002.445190429688  -1.36071563
2002.447875976562  -1.48721731
2002.450683593750  -1.63139653
2002.453369140625  -1.72237241
2002.456176757812  -1.78111219
2002.458862304688  -1.86666024
2002.461669921875  -1.93858778
2002.464355468750  -2.03480434
2002.467041015625  -2.09360743
2002.469848632812  -2.11635256
2002.472534179688  -2.06495523
2002.475341796875  -2.02975750
2002.478027343750  -1.98069453
2002.480834960938  -1.96434081
2002.483520507812  -1.99590087
2002.486328125000  -2.12620711
2002.489013671875  -2.27365541
2002.491699218750  -2.31579709
2002.494506835938  -2.31696463
2002.497192382812  -2.33260226
2002.500000000000  -2.35313439
2002.502685546875  -2.29609132
2002.505493164062  -2.21658897
2002.508178710938  -2.10751057
2002.510986328125  -2.03392673
2002.513671875000  -2.05787110
2002.516357421875  -2.14511490
2002.519165039062  -2.28583860
2002.521850585938  -2.37888741
2002.524658203125  -2.53286576
2002.527343750000  -2.62466359
2002.530151367188  -2.60231400
2002.532836914062  -2.48418975
2002.535644531250  -2.32294106
2002.538330078125  -2.12450743
2002.541015625000  -1.96891391
2002.543823242188  -1.91644132
2002.546508789062  -1.93350720
2002.549316406250  -1.95086968
2002.552001953125  -1.92524278
2002.554809570312  -1.90833604
2002.557495117188  -1.95270443
2002.560302734375  -1.97934389
2002.562988281250  -2.01818061
2002.565673828125  -1.99461365
2002.568481445312  -1.86244011
2002.571166992188  -1.74705207
2002.573974609375  -1.63922930
2002.576660156250  -1.57134140
2002.579467773438  -1.58662307
2002.582153320312  -1.68448949
2002.584960937500  -1.84352016
2002.587646484375  -1.98110020
2002.590332031250  -2.03514457
2002.593139648438  -1.99481106
2002.595825195312  -1.99239099
2002.598632812500  -1.90222383
2002.601318359375  -1.71889424
2002.604125976562  -1.51420605
2002.606811523438  -1.36002266
2002.609619140625  -1.28044724
2002.612304687500  -1.23272002
2002.614990234375  -1.23995066
2002.617797851562  -1.34323180
2002.620483398438  -1.48683178
2002.623291015625  -1.65229917
2002.625976562500  -1.83291423
2002.628784179688  -1.97257376
2002.631469726562  -2.09149408
2002.634277343750  -2.27521849
2002.636962890625  -2.50355172
2002.639648437500  -2.72945023
2002.642456054688  -2.88227725
2002.645141601562  -2.98922157
2002.647949218750  -2.96769071
2002.650634765625  -2.82555842
2002.653442382812  -2.57615829
2002.656127929688  -2.40008759
2002.658935546875  -2.39552069
2002.661621093750  -2.56347680
2002.664306640625  -2.65312839
2002.667114257812  -2.52679801
2002.669799804688  -2.40345597
2002.672607421875  -2.43744111
2002.675292968750  -2.53550887
2002.678100585938  -2.59577537
2002.680786132812  -2.49070811
2002.683593750000  -2.32084417
2002.686279296875  -2.24168301
2002.688964843750  -2.21756554
2002.691772460938  -2.23535347
2002.694458007812  -2.29785824
2002.697265625000  -2.36936545
2002.699951171875  -2.42844081
2002.702758789062  -2.43475938
2002.705444335938  -2.36404085
2002.708251953125  -2.21269989
2002.710937500000  -2.01214695
2002.713623046875  -1.83457899
2002.716430664062  -1.71186388
2002.719116210938  -1.64489174
2002.721923828125  -1.71213520
2002.724609375000  -1.87428916
2002.727416992188  -2.09945464
2002.730102539062  -2.42847753
2002.732910156250  -2.89985704
2002.735595703125  -3.49824715
2002.738281250000  -3.99999595
2002.741088867188  -4.20424795
2002.743774414062  -4.23506498
2002.746582031250  -4.12872362
2002.749267578125  -3.98198152
2002.752075195312  -3.81593657
2002.754760742188  -3.63770723
2002.757446289062  -3.52587891
2002.760253906250  -3.39788389
2002.762939453125  -3.28668451
2002.765747070312  -3.09238577
2002.768432617188  -2.90110946
2002.771240234375  -2.72366905
2002.773925781250  -2.54107332
2002.776733398438  -2.41674066
2002.779418945312  -2.27380848
2002.782104492188  -2.09740520
2002.784912109375  -1.96167290
2002.787597656250  -1.76530159
2002.790405273438  -1.58331203
2002.793090820312  -1.40105879
2002.795898437500  -1.25278842
2002.798583984375  -1.06753147
2002.801391601562  -0.95166332
2002.804077148438  -0.80827767
2002.806762695312  -0.70175689
2002.809570312500  -0.65105015
2002.812255859375  -0.62423897
2002.815063476562  -0.71646506
2002.817749023438  -0.77259612
2002.820556640625  -0.82920903
2002.823242187500  -0.89299077
2002.826049804688  -0.90640396
2002.828735351562  -0.93755436
2002.831420898438  -1.00231647
2002.834228515625  -1.10077369
2002.836914062500  -1.17264628
2002.839721679688  -1.21020865
2002.842407226562  -1.21537459
2002.845214843750  -1.20882857
2002.847900390625  -1.23782682
2002.850708007812  -1.31975889
2002.853393554688  -1.38318133
2002.856079101562  -1.44645178
2002.858886718750  -1.48935103
2002.861572265625  -1.57192576
2002.864379882812  -1.62497294
2002.867065429688  -1.62851012
2002.869873046875  -1.61539268
2002.872558593750  -1.55590665
2002.875366210938  -1.50278807
2002.878051757812  -1.43368971
2002.880737304688  -1.31707990
2002.883544921875  -1.24595249
2002.886230468750  -1.22441924
2002.889038085938  -1.25233316
2002.891723632812  -1.29991961
2002.894531250000  -1.32886147
2002.897216796875  -1.32744718
2002.900024414062  -1.36696172
2002.902709960938  -1.37361670
2002.905395507812  -1.35335827
2002.908203125000  -1.28851271
2002.910888671875  -1.23723495
2002.913696289062  -1.24805784
2002.916381835938  -1.28955674
2002.919189453125  -1.31839085
2002.921875000000  -1.28125036
2002.924682617188  -1.31602192
2002.927368164062  -1.36056197
2002.930053710938  -1.40826857
2002.932861328125  -1.40552628
2002.935546875000  -1.38122511
2002.938354492188  -1.38264310
2002.941040039062  -1.47541583
2002.943847656250  -1.62674379
2002.946533203125  -1.67845023
2002.949340820312  -1.64147604
2002.952026367188  -1.57013857
2002.954711914062  -1.47665393
2002.957519531250  -1.40941310
2002.960205078125  -1.36114585
2002.963012695312  -1.29716659
2002.965698242188  -1.21549940
2002.968505859375  -1.23087466
2002.971191406250  -1.36732078
2002.973999023438  -1.52389395
2002.976684570312  -1.69285309
2002.979370117188  -1.83860993
2002.982177734375  -1.96150756
2002.984863281250  -2.09363198
2002.987670898438  -2.14949846
2002.990356445312  -2.25397348
2002.993164062500  -2.33552170
2002.995849609375  -2.34420037
2002.998657226562  -2.31562567
2003.001342773438  -2.07057548
2003.004028320312  -2.07140899
2003.006835937500  -2.04443717
2003.009521484375  -1.91309500
2003.012329101562  -1.73929322
2003.015014648438  -1.57645571
2003.017822265625  -1.45007277
2003.020507812500  -1.35806489
2003.023315429688  -1.26338792
2003.026000976562  -1.28769100
2003.028686523438  -1.40343523
2003.031494140625  -1.57634366
2003.034179687500  -1.70429146
2003.036987304688  -1.89583945
2003.039672851562  -2.10222387
2003.042480468750  -2.20620823
2003.045166015625  -2.18492365
2003.047973632812  -2.07132244
2003.050659179688  -1.97158110
2003.053344726562  -1.96212304
2003.056152343750  -2.00479794
2003.058837890625  -2.14881778
2003.061645507812  -2.25798726
2003.064331054688  -2.37791920
2003.067138671875  -2.42789602
2003.069824218750  -2.43921471
2003.072631835938  -2.46241403
2003.075317382812  -2.42010856
2003.078002929688  -2.30895352
2003.080810546875  -2.20318198
2003.083496093750  -2.04969001
2003.086303710938  -1.79199839
2003.088989257812  -1.56695807
2003.091796875000  -1.41468012
2003.094482421875  -1.30271101
2003.097290039062  -1.24214768
2003.099975585938  -1.20143270
2003.102661132812  -1.12008345
2003.105468750000  -1.04958665
2003.108154296875  -0.97712201
2003.110961914062  -0.95249200
2003.113647460938  -0.95690060
2003.116455078125  -0.91858721
2003.119140625000  -0.90415156
2003.121948242188  -0.91706634
2003.124633789062  -0.83736289
2003.127319335938  -0.70004034
2003.130126953125  -0.61596996
2003.132812500000  -0.61187363
2003.135620117188  -0.63554913
2003.138305664062  -0.64448738
2003.141113281250  -0.66638213
2003.143798828125  -0.66376781
2003.146606445312  -0.64455706
2003.149291992188  -0.61523592
2003.151977539062  -0.56720167
2003.154785156250  -0.43365037
2003.157470703125  -0.35949680
2003.160278320312  -0.35508502
2003.162963867188  -0.31235144
2003.165771484375  -0.31402266
2003.168457031250  -0.34183344
2003.171264648438  -0.47050747
2003.173950195312  -0.65204942
2003.176635742188  -0.82312661
2003.179443359375  -0.97454810
2003.182128906250  -1.06837022
2003.184936523438  -1.12896669
2003.187622070312  -1.14910901
2003.190429687500  -1.11920953
2003.193115234375  -1.07701278
2003.195922851562  -0.97789240
2003.198608398438  -0.87534106
2003.201293945312  -0.71757996
2003.204101562500  -0.61622250
2003.206787109375  -0.57010758
2003.209594726562  -0.55662459
2003.212280273438  -0.57389730
2003.215087890625  -0.65891218
2003.217773437500  -0.81587648
2003.220581054688  -1.02533019
2003.223266601562  -1.18822777
2003.225952148438  -1.26467812
2003.228759765625  -1.33388686
2003.231445312500  -1.38253570
2003.234252929688  -1.43575740
2003.236938476562  -1.49304581
2003.239746093750  -1.52217710
2003.242431640625  -1.56871998
2003.245239257812  -1.52992857
2003.247924804688  -1.45668769
2003.250610351562  -1.36297560
2003.253417968750  -1.28115153
2003.256103515625  -1.15562081
2003.258911132812  -1.03807127
2003.261596679688  -0.89047819
2003.264404296875  -0.75467670
2003.267089843750  -0.65324205
2003.269775390625  -0.63157719
2003.272583007812  -0.63015008
2003.275268554688  -0.67401570
2003.278076171875  -0.70694023
2003.280761718750  -0.79974788
2003.283569335938  -0.85496438
2003.286254882812  -0.91390133
2003.289062500000  -0.90797466
2003.291748046875  -0.88275295
2003.294433593750  -0.86996400
2003.297241210938  -0.88520122
2003.299926757812  -0.96484363
2003.302734375000  -0.96104205
2003.305419921875  -0.94725597
2003.308227539062  -0.95895320
2003.310913085938  -0.94868797
2003.313720703125  -0.94901168
2003.316406250000  -0.93310380
2003.319091796875  -0.86065936
2003.321899414062  -0.78049898
2003.324584960938  -0.70295006
2003.327392578125  -0.65999651
2003.330078125000  -0.61290878
2003.332885742188  -0.55039835
2003.335571289062  -0.50297922
2003.338378906250  -0.41146648
2003.341064453125  -0.31378847
2003.343750000000  -0.23445660
2003.346557617188  -0.18603712
2003.349243164062  -0.11890202
2003.352050781250  -0.09336782
2003.354736328125  -0.05631613
2003.357543945312   0.01713712
2003.360229492188   0.08207810
2003.363037109375   0.15540439
2003.365722656250   0.21820435
2003.368408203125   0.31941041
2003.371215820312   0.35443726
2003.373901367188   0.40565449
2003.376708984375   0.40307564
2003.379394531250   0.43020558
2003.382202148438   0.37849176
2003.384887695312   0.37813291
2003.387695312500   0.37837917
2003.390380859375   0.43999058
2003.393066406250   0.48348820
2003.395874023438   0.48791039
2003.398559570312   0.44098508
2003.401367187500   0.41556758
2003.404052734375   0.40232116
2003.406860351562   0.35575587
2003.409545898438   0.31302112
2003.412353515625   0.29155684
2003.415039062500   0.27880254
2003.417724609375   0.25299978
2003.420532226562   0.31554115
2003.423217773438   0.39831182
2003.426025390625   0.47033289
2003.428710937500   0.53519809
2003.431518554688   0.58398569
2003.434204101562   0.59973997
2003.437011718750   0.60698777
2003.439697265625   0.71452266
2003.442382812500   0.74623454
2003.445190429688   0.74576765
2003.447875976562   0.71473330
2003.450683593750   0.67027664
2003.453369140625   0.65253830
2003.456176757812   0.72107089
2003.458862304688   0.74165308
2003.461669921875   0.77903229
2003.464355468750   0.79994732
2003.467041015625   0.82579923
2003.469848632812   0.88718843
2003.472534179688   0.93993366
2003.475341796875   0.96413255
2003.478027343750   0.98769021
2003.480834960938   1.01265502
2003.483520507812   1.06301963
2003.486328125000   1.15162599
2003.489013671875   1.21967292
2003.491699218750   1.26297176
2003.494506835938   1.23957658
2003.497192382812   1.19278729
2003.500000000000   1.13652658
2003.502685546875   1.04448175
2003.505493164062   0.94523036
2003.508178710938   0.87676853
2003.510986328125   0.80390203
2003.513671875000   0.71813828
2003.516357421875   0.65619272
2003.519165039062   0.59252793
2003.521850585938   0.59356546
2003.524658203125   0.64585209
2003.527343750000   0.72874773
2003.530151367188   0.79949272
2003.532836914062   0.87276226
2003.535644531250   1.00203943
2003.538330078125   1.10887885
2003.541015625000   1.12861073
2003.543823242188   1.07541227
2003.546508789062   1.03167295
2003.549316406250   0.93779975
2003.552001953125   0.85990328
2003.554809570312   0.84407991
2003.557495117188   0.86868262
2003.560302734375   0.94654810
2003.562988281250   0.97999531
2003.565673828125   1.02416039
2003.568481445312   1.13595462
2003.571166992188   1.20125556
2003.573974609375   1.21554720
2003.576660156250   1.25185144
2003.579467773438   1.30715930
2003.582153320312   1.40143740
2003.584960937500   1.44236660
2003.587646484375   1.47048604
2003.590332031250   1.49099600
2003.593139648438   1.52582765
2003.595825195312   1.51947641
2003.598632812500   1.49630213
2003.601318359375   1.43969703
2003.604125976562   1.48336077
2003.606811523438   1.50781441
2003.609619140625   1.47683823
2003.612304687500   1.41334736
2003.614990234375   1.33454382
2003.617797851562   1.34740329
2003.620483398438   1.36386824
2003.623291015625   1.38780403
2003.625976562500   1.38262951
2003.628784179688   1.31835842
2003.631469726562   1.23348761
2003.634277343750   1.16759503
2003.636962890625   1.08455670
2003.639648437500   0.98147088
2003.642456054688   0.94532824
2003.645141601562   0.98437607
2003.647949218750   1.04072714
2003.650634765625   1.05719650
2003.653442382812   0.99583334
2003.656127929688   0.93434209
2003.658935546875   0.90846717
2003.661621093750   0.85273248
2003.664306640625   0.79587865
2003.667114257812   0.74064249
2003.669799804688   0.72990072
2003.672607421875   0.75502527
2003.675292968750   0.84972233
2003.678100585938   0.90397948
2003.680786132812   0.86494690
2003.683593750000   0.73354918
2003.686279296875   0.55330724
2003.688964843750   0.35990137
2003.691772460938   0.27789620
2003.694458007812   0.24919167
2003.697265625000   0.24165517
2003.699951171875   0.26756480
2003.702758789062   0.28667751
2003.705444335938   0.32915822
2003.708251953125   0.39713192
2003.710937500000   0.44434550
2003.713623046875   0.48379481
2003.716430664062   0.57367963
2003.719116210938   0.73659259
2003.721923828125   0.82299232
2003.724609375000   0.89435226
2003.727416992188   1.03265369
2003.730102539062   1.13074589
2003.732910156250   1.20173037
2003.735595703125   1.18524492
2003.738281250000   1.12023497
2003.741088867188   0.92811882
2003.743774414062   0.71892399
2003.746582031250   0.47448573
2003.749267578125   0.31200406
2003.752075195312   0.21867856
2003.754760742188   0.16363476
2003.757446289062   0.08944226
2003.760253906250   0.06368900
2003.762939453125   0.03923657
2003.765747070312   0.00107668
2003.768432617188  -0.09964069
2003.771240234375  -0.27128062
