NTime  264 NIMF  8

       Time       RawData
  1992.8300      -0.3040       -0.1895        0.2965        0.8319       -0.1274       -0.1188     -0.007238        0.4853
  1992.9200      0.01706        0.2132        0.4836        0.7167       -0.1622       -0.1161     -0.007362        0.4807
  1993.0000       0.1105        0.5610        0.6084        0.5815       -0.1961       -0.1132     -0.007479        0.4761
  1993.0800     -0.01012        0.5943        0.6302        0.4294       -0.2290       -0.1100     -0.007588        0.4715
  1993.1700       0.2884        0.2414        0.5454        0.2646       -0.2609       -0.1066     -0.007690        0.4669
  1993.2500      -0.3579       -0.2261        0.3873       0.09222       -0.2914       -0.1030     -0.007785        0.4623
  1993.3300      0.09805       -0.4247        0.1978      -0.08203       -0.3206      -0.09915     -0.007873        0.4577
  1993.4200    -0.003418       -0.3309       0.01800       -0.2526       -0.3483      -0.09515     -0.007953        0.4531
  1993.5000      0.06186       -0.1599       -0.1202       -0.4140       -0.3742      -0.09097     -0.008027        0.4485
  1993.5800      0.07267      -0.05996       -0.2018       -0.5602       -0.3984      -0.08662     -0.008094        0.4438
  1993.6700      0.04623      -0.01410       -0.2391       -0.6844       -0.4206      -0.08210     -0.008154        0.4392
  1993.7500      -0.3508       0.09966       -0.2632       -0.7800       -0.4408      -0.07742     -0.008207        0.4346
  1993.8300       0.4143        0.2460       -0.2992       -0.8412       -0.4586      -0.07259     -0.008254        0.4300
  1993.9200      -0.1985        0.1619       -0.3569       -0.8645       -0.4742      -0.06763     -0.008294        0.4254
  1994.0000       0.2593       -0.1113       -0.4259       -0.8493       -0.4872      -0.06253     -0.008328        0.4208
  1994.0800      -0.5382       -0.1847       -0.4799       -0.7974       -0.4976      -0.05731     -0.008356        0.4162
  1994.1700       0.1833     -0.004127       -0.4939       -0.7126       -0.5053      -0.05198     -0.008377        0.4116
  1994.2500       0.4930        0.1250       -0.4577       -0.6003       -0.5104      -0.04655     -0.008392        0.4070
  1994.3300      -0.2399       0.01887       -0.3690       -0.4671       -0.5129      -0.04102     -0.008401        0.4024
  1994.4200      -0.2301       -0.1203       -0.2349       -0.3200       -0.5126      -0.03540     -0.008404        0.3978
  1994.5000     -0.06289      -0.08877      -0.06963       -0.1661       -0.5097      -0.02970     -0.008402        0.3932
  1994.5800       0.2170       0.04557        0.1081      -0.01235       -0.5040      -0.02393     -0.008393        0.3885
  1994.6700      0.02055        0.1264        0.2795        0.1340       -0.4957      -0.01810     -0.008379        0.3839
  1994.7500      -0.2748       0.07502        0.4269        0.2659       -0.4846      -0.01222     -0.008360        0.3793
  1994.8300       0.3568      -0.06039        0.5319        0.3765       -0.4708     -0.006297     -0.008335        0.3747
  1994.9200       0.1785      -0.09759        0.5776        0.4598       -0.4543    -0.0003368     -0.008304        0.3701
  1995.0000      -0.6651       0.05109        0.5525        0.5114       -0.4350      0.005650     -0.008268        0.3655
  1995.0800       0.7262        0.2277        0.4489        0.5306       -0.4131       0.01166     -0.008227        0.3609
  1995.1700      -0.7022        0.1079        0.2698        0.5202       -0.3885       0.01767     -0.008181        0.3563
  1995.2500       0.4725       -0.1309       0.04180        0.4845       -0.3617       0.02368     -0.008130        0.3517
  1995.3300       0.3495       -0.1808       -0.1973        0.4281       -0.3327       0.02969     -0.008074        0.3471
  1995.4200      -0.5086      -0.02767       -0.4065        0.3559       -0.3020       0.03568     -0.008013        0.3424
  1995.5000       0.2090        0.1602       -0.5450        0.2723       -0.2698       0.04165     -0.007947        0.3378
  1995.5800       0.2210        0.1480       -0.5815        0.1820       -0.2364       0.04758     -0.007876        0.3332
  1995.6700     -0.01921       -0.1327       -0.5111       0.08995       -0.2021       0.05347     -0.007801        0.3286
  1995.7500      -0.2842       -0.4372       -0.3594      0.001201       -0.1673       0.05930     -0.007722        0.3240
  1995.8300     -0.02228       -0.4816       -0.1626      -0.07848       -0.1322       0.06508     -0.007638        0.3194
  1995.9200       0.3065       -0.1571       0.03508       -0.1432      -0.09718       0.07079     -0.007550        0.3148
  1996.0000      -0.5429        0.4210        0.1811       -0.1874      -0.06253       0.07642     -0.007458        0.3102
  1996.0800       0.6276        0.6966        0.2234       -0.2064      -0.02850       0.08196     -0.007361        0.3055
  1996.1700      -0.5118        0.2608        0.1338       -0.1990      0.004714       0.08741     -0.007261        0.3009
  1996.2500       0.1829       -0.3050      -0.05030       -0.1696       0.03696       0.09275     -0.007157        0.2963
  1996.3300      -0.2301       -0.4482       -0.2712       -0.1244       0.06809       0.09797     -0.007048        0.2917
  1996.4200     -0.08457       -0.3169       -0.4627      -0.06951       0.09795        0.1031     -0.006936        0.2871
  1996.5000       0.4485       -0.2286       -0.5557      -0.01107        0.1264        0.1080     -0.006821        0.2825
  1996.5800       0.3030       -0.3286       -0.5035       0.04560        0.1533        0.1129     -0.006702        0.2779
  1996.6700      -0.4605       -0.4483       -0.3133       0.09712        0.1785        0.1176     -0.006579        0.2733
  1996.7500      -0.7332       -0.3163      -0.02219        0.1415        0.2018        0.1221     -0.006453        0.2686
  1996.8300     -0.02739       0.08153        0.3219        0.1769        0.2232        0.1264     -0.006324        0.2640
  1996.9200       0.9092        0.4285        0.6677        0.2016        0.2425        0.1306     -0.006191        0.2594
  1997.0000       0.2063        0.4388        0.9653        0.2139        0.2594        0.1345     -0.006056        0.2548
  1997.0800      -0.2906        0.2355         1.176        0.2119        0.2740        0.1383     -0.005917        0.2502
  1997.1700      -0.6679        0.1469         1.279        0.1940        0.2861        0.1418     -0.005776        0.2456
  1997.2500       0.2060        0.2744         1.263        0.1594        0.2958        0.1451     -0.005632        0.2409
  1997.3300       0.3986        0.4153         1.133        0.1100        0.3030        0.1482     -0.005485        0.2363
  1997.4200     -0.08658        0.3955        0.9018       0.04949        0.3079        0.1511     -0.005335        0.2317
  1997.5000      -0.3807        0.2334        0.5914      -0.01836        0.3106        0.1537     -0.005183        0.2271
  1997.5800       0.3128      0.002733        0.2309      -0.08966        0.3114        0.1560     -0.005028        0.2225
  1997.6700       0.4411       -0.1731       -0.1495       -0.1606        0.3102        0.1581     -0.004871        0.2179
  1997.7500      -0.7240       -0.1885       -0.5207       -0.2272        0.3072        0.1599     -0.004712        0.2133
  1997.8300      -0.3280      -0.05263       -0.8572       -0.2856        0.3026        0.1614     -0.004550        0.2086
  1997.9200       0.8064       0.04041        -1.137       -0.3321        0.2965        0.1627     -0.004387        0.2040
  1998.0000       0.3757      -0.08601        -1.342       -0.3627        0.2889        0.1637     -0.004221        0.1994
  1998.0800      -0.6665       -0.3075        -1.466       -0.3737        0.2802        0.1644     -0.004054        0.1948
  1998.1700      -0.3171       -0.3915        -1.503       -0.3619        0.2703        0.1648     -0.003885        0.1902
  1998.2500       0.2916       -0.2837        -1.449       -0.3266        0.2594        0.1650     -0.003714        0.1855
  1998.3300       0.2397       -0.1003        -1.304       -0.2705        0.2476        0.1649     -0.003541        0.1809
  1998.4200      -0.2313      -0.01813        -1.071       -0.1979        0.2350        0.1645     -0.003367        0.1763
  1998.5000       0.2912       -0.1502       -0.7569       -0.1135        0.2215        0.1638     -0.003191        0.1717
  1998.5800       0.1592       -0.3608       -0.3790      -0.02182        0.2074        0.1629     -0.003014        0.1671
  1998.6700      -0.4839       -0.4014       0.03265       0.07236        0.1926        0.1616     -0.002836        0.1625
  1998.7500      0.01233       -0.1312        0.4399        0.1644        0.1772        0.1601     -0.002657        0.1578
  1998.8300       0.4982        0.2112        0.7957        0.2496        0.1614        0.1584     -0.002477        0.1532
  1998.9200      0.07128        0.3274         1.053        0.3234        0.1452        0.1564     -0.002295        0.1486
  1999.0000      -0.2343        0.2661         1.171        0.3810        0.1286        0.1541     -0.002113        0.1440
  1999.0800      -0.5020        0.2648         1.131        0.4185        0.1119        0.1516     -0.001930        0.1394
  1999.1700      -0.3332        0.2924        0.9462        0.4345       0.09512        0.1488     -0.001746        0.1347
  1999.2500       0.8389       0.08919        0.6631        0.4302       0.07856        0.1458     -0.001561        0.1301
  1999.3300      -0.8351       -0.2661        0.3342        0.4075       0.06241        0.1425     -0.001377        0.1255
  1999.4200       0.4974       -0.2834      0.008439        0.3683       0.04689        0.1390     -0.001191        0.1209
  1999.5000       0.4178      -0.05916       -0.2740        0.3147       0.03214        0.1353     -0.001005        0.1163
  1999.5800     -0.05594       0.08315       -0.4868        0.2487       0.01831        0.1313    -0.0008194        0.1116
  1999.6700      -0.2376       0.07668       -0.6146        0.1727      0.005504        0.1272    -0.0006333        0.1070
  1999.7500     0.001419       0.01293       -0.6523       0.08890     -0.006182        0.1228    -0.0004471        0.1024
  1999.8300       0.2210      -0.06052       -0.6026     0.0002124      -0.01666        0.1182    -0.0002610       0.09777
  1999.9200      -0.2674       -0.1024       -0.4808      -0.08980      -0.02583        0.1135    -7.490E-05       0.09315
  2000.0000       0.2386      -0.03352       -0.3144       -0.1769      -0.03362        0.1086     0.0001109       0.08853
  2000.0800      -0.3042       0.08713       -0.1375       -0.2567      -0.03993        0.1036     0.0002965       0.08391
  2000.1700       0.4170        0.1352       0.01972       -0.3256      -0.04470       0.09839     0.0004816       0.07929
  2000.2500      -0.5190        0.1008        0.1412       -0.3811      -0.04785       0.09308     0.0006663       0.07466
  2000.3300       0.5460      -0.04606        0.2308       -0.4221      -0.04935       0.08766     0.0008503       0.07004
  2000.4200      -0.5122       -0.2561        0.2955       -0.4476      -0.04918       0.08214      0.001034       0.06542
  2000.5000       0.2727       -0.2227        0.3318       -0.4568      -0.04735       0.07654      0.001216       0.06080
  2000.5800      -0.1619       0.07959        0.3248       -0.4489      -0.04399       0.07088      0.001398       0.05617
  2000.6700       0.1949        0.3402        0.2584       -0.4240      -0.03929       0.06515      0.001579       0.05155
  2000.7500       0.1276        0.3551        0.1244       -0.3834      -0.03353       0.05939      0.001759       0.04693
  2000.8300     -0.01087        0.1296      -0.06127       -0.3285      -0.02698       0.05360      0.001938       0.04230
  2000.9200      0.07112       -0.1707       -0.2610       -0.2611      -0.01993       0.04779      0.002115       0.03768
  2001.0000      -0.5097       -0.3382       -0.4322       -0.1830      -0.01266       0.04199      0.002291       0.03305
  2001.0800      -0.2587       -0.2867       -0.5375      -0.09587     -0.005430       0.03620      0.002466       0.02843
  2001.1700       0.2399       -0.1273       -0.5582     -0.001769      0.001523       0.03043      0.002639       0.02381
  2001.2500       0.8584      -0.05384       -0.4937       0.09685      0.008006       0.02470      0.002811       0.01918
  2001.3300      -0.9515      -0.05104       -0.3567        0.1969       0.01386       0.01903      0.002981       0.01456
  2001.4200       0.7118       0.04373       -0.1697        0.2951       0.01893       0.01342      0.003149      0.009930
  2001.5000       0.6783        0.1249       0.04451        0.3880       0.02310      0.007890      0.003315      0.005305
  2001.5800      -0.1819       0.08569        0.2647        0.4722       0.02622      0.002448      0.003480     0.0006794
  2001.6700      -0.6950       0.02434        0.4736        0.5441       0.02816     -0.002894      0.003642     -0.003946
  2001.7500       0.5705       0.02681        0.6575        0.6000       0.02879     -0.008127      0.003803     -0.008572
  2001.8300       0.3136       0.09245        0.8066        0.6364       0.02797      -0.01324      0.003961      -0.01320
