NTime 7970 NIMF 12

       Time       RawData
  1991.9247        -2.451
  1991.9274        -2.085
  1991.9301        -2.502
  1991.9329        -2.766
  1991.9355        -3.106
  1991.9384        -2.583
  1991.9410        -2.227
  1991.9438        -2.142
  1991.9465        -1.033
  1991.9493        0.4244
  1991.9520         1.284
  1991.9547         1.570
  1991.9575         1.180
  1991.9602        0.6856
  1991.9630       0.04278
  1991.9657      -0.09459
  1991.9685       -0.4027
  1991.9712       -0.5727
  1991.9740       -0.8343
  1991.9767       -0.4474
  1991.9794       -0.3880
  1991.9822        -1.787
  1991.9849        -2.692
  1991.9877        -3.761
  1991.9904        -3.224
  1991.9932        -2.857
  1991.9958        -2.745
  1991.9987        -3.806
  1992.0013        -4.867
  1992.0040        -3.822
  1992.0068        -3.875
  1992.0095        -3.381
  1992.0123       -0.7173
  1992.0150         1.420
  1992.0177         1.196
  1992.0205         1.141
  1992.0232         2.236
  1992.0259         4.533
  1992.0287         9.490
  1992.0314         14.26
  1992.0342         16.50
  1992.0369         17.43
  1992.0396         17.45
  1992.0424         18.55
  1992.0450         17.94
  1992.0479         18.40
  1992.0505         19.71
  1992.0532         17.64
  1992.0560         14.83
  1992.0587         11.65
  1992.0614         8.014
  1992.0642         6.221
  1992.0669         4.800
  1992.0697         4.920
  1992.0724         5.903
  1992.0751         6.281
  1992.0779         5.954
  1992.0806         5.082
  1992.0833         4.827
  1992.0861         5.816
  1992.0887         6.994
  1992.0916         8.214
  1992.0942         9.492
  1992.0969         8.274
  1992.0997         6.613
  1992.1024         4.540
  1992.1052         3.410
  1992.1079         3.143
  1992.1106         3.872
  1992.1134         7.547
  1992.1161         10.50
  1992.1188         9.717
  1992.1216         6.126
  1992.1243         4.100
  1992.1271         2.923
  1992.1298         1.838
  1992.1324         1.637
  1992.1353         3.892
  1992.1379         3.895
  1992.1407         2.929
  1992.1434         2.301
  1992.1461         1.209
  1992.1489       -0.3130
  1992.1516       -0.7214
  1992.1543       -0.5933
  1992.1571        -1.010
  1992.1598        -2.369
  1992.1626        -3.874
  1992.1653        -4.288
  1992.1680        -4.022
  1992.1708        -3.739
  1992.1735        -3.748
  1992.1761        -3.790
  1992.1790        -4.481
  1992.1816        -4.352
  1992.1844        -3.262
  1992.1871        -1.739
  1992.1898       -0.7263
  1992.1926        0.1034
  1992.1953        0.9361
  1992.1981         1.050
  1992.2008         1.236
  1992.2035         2.112
  1992.2063         3.305
  1992.2090         4.435
  1992.2117         5.958
  1992.2145         7.672
  1992.2172         8.905
  1992.2200         9.288
  1992.2227         9.798
  1992.2253         11.08
  1992.2281         14.36
  1992.2308         16.03
  1992.2336         16.96
  1992.2363         15.75
  1992.2390         13.75
  1992.2418         11.73
  1992.2445         11.12
  1992.2472         11.48
  1992.2500         12.05
  1992.2527         12.82
  1992.2555         12.89
  1992.2582         9.877
  1992.2609         8.433
  1992.2637         7.705
  1992.2664         7.729
  1992.2690         7.496
  1992.2719         6.834
  1992.2745         5.712
  1992.2773         5.034
  1992.2800         4.836
  1992.2827         5.116
  1992.2855         5.245
  1992.2882         5.720
  1992.2910         5.844
  1992.2937         5.784
  1992.2964         5.706
  1992.2992         5.627
  1992.3019         5.438
  1992.3046         5.019
  1992.3074         4.376
  1992.3101         3.630
  1992.3129         3.123
  1992.3156         2.857
  1992.3182         2.638
  1992.3210         2.426
  1992.3237         2.185
  1992.3265         2.131
  1992.3292         2.164
  1992.3319         2.307
  1992.3347         2.308
  1992.3374         2.315
  1992.3401         2.344
  1992.3429         2.276
  1992.3456         2.315
  1992.3484         2.419
  1992.3511         2.436
  1992.3538         2.342
  1992.3566         2.186
  1992.3593         2.032
  1992.3619         1.944
  1992.3647         2.027
  1992.3674         2.082
  1992.3702         2.143
  1992.3729         2.306
  1992.3756         2.286
  1992.3784         2.178
  1992.3811         2.112
  1992.3839         2.069
  1992.3866         1.991
  1992.3893         1.824
  1992.3921         1.614
  1992.3948         1.599
  1992.3975         1.652
  1992.4003         1.694
  1992.4030         1.575
  1992.4058         1.508
  1992.4084         1.479
  1992.4111         1.506
  1992.4139         1.436
  1992.4166         1.339
  1992.4194         1.196
  1992.4221         1.002
  1992.4248        0.9318
  1992.4276        0.8752
  1992.4303        0.9923
  1992.4330         1.078
  1992.4358         1.318
  1992.4385         1.076
  1992.4413         1.071
  1992.4440         1.078
  1992.4467         1.044
  1992.4495         1.058
  1992.4521         1.116
  1992.4548         1.171
  1992.4576         1.233
  1992.4603         1.257
  1992.4631         1.323
  1992.4658         1.391
  1992.4685         1.344
  1992.4713         1.288
  1992.4740         1.100
  1992.4768        0.7908
  1992.4795        0.5599
  1992.4822        0.4464
  1992.4850        0.5294
  1992.4877        0.6667
  1992.4904        0.7442
  1992.4932        0.7225
  1992.4958        0.7563
  1992.4987        0.8043
  1992.5013        0.8271
  1992.5040        0.8431
  1992.5068        0.8913
  1992.5095        0.9614
  1992.5123        0.9948
  1992.5150         1.001
  1992.5177        0.9333
  1992.5205        0.8878
  1992.5232        0.8361
  1992.5259        0.9556
  1992.5287         1.113
  1992.5314         1.174
  1992.5342         1.141
  1992.5369         1.137
  1992.5396         1.111
  1992.5424         1.030
  1992.5450        0.9026
  1992.5479        0.8881
  1992.5505        0.8914
  1992.5532        0.9389
  1992.5560        0.9915
  1992.5587        0.9830
  1992.5614        0.9785
  1992.5642         1.083
  1992.5669         1.108
  1992.5697         1.105
  1992.5724         1.118
  1992.5751         1.015
  1992.5779        0.9669
  1992.5806        0.9410
  1992.5833        0.9624
  1992.5861         1.165
  1992.5887         1.002
  1992.5916         1.118
  1992.5942         1.308
  1992.5969         1.398
  1992.5997         1.400
  1992.6024         1.338
  1992.6052         1.287
  1992.6079         1.153
  1992.6106         1.041
  1992.6134        0.9523
  1992.6161        0.9148
  1992.6188        0.9436
  1992.6216         1.027
  1992.6243         1.061
  1992.6271         1.040
  1992.6298        0.9695
  1992.6324        0.8693
  1992.6353        0.7274
  1992.6379        0.5929
  1992.6407        0.6152
  1992.6434        0.7170
  1992.6461        0.8676
  1992.6489        0.9814
