     Raw        IMF5_6_Perc
8.42800e-10   0.006178053167
8.39200e-10  -0.003891215657
8.42700e-10  -0.014128106079
8.47300e-10  -0.024496699184
8.46400e-10  -0.034937130117
8.37500e-10  -0.045389534020
8.23000e-10  -0.055782073068
8.18600e-10  -0.066138693202
8.22400e-10  -0.076315718767
8.34000e-10  -0.086205393022
8.40200e-10  -0.095915472708
8.39200e-10  -0.105218471372
8.34500e-10  -0.114114389013
8.36800e-10  -0.122363766207
8.44700e-10  -0.129966602952
8.46700e-10  -0.136934872222
8.40700e-10  -0.143017141618
8.29000e-10  -0.148093681429
8.18900e-10  -0.152176464627
8.19900e-10  -0.155289437153
8.28900e-10  -0.157085382840
8.39100e-10  -0.157803761116
8.43900e-10  -0.156845923415
8.40700e-10  -0.154571058877
8.34400e-10  -0.150859437789
8.36400e-10  -0.145471600725
8.42200e-10  -0.138407547686
8.47000e-10  -0.129667278671
8.39300e-10  -0.119250793681
8.26300e-10  -0.107038363003
8.17900e-10  -0.093149716349
8.20900e-10  -0.077584853720
8.31400e-10  -0.060104315690
8.39300e-10  -0.041067291398
8.40700e-10  -0.020354051130
8.36800e-10   0.002155134826
8.32100e-10   0.026220807044
8.37500e-10   0.051962695238
8.46500e-10   0.079141339983
8.44400e-10   0.107625038594
8.31400e-10   0.137282088388
8.21300e-10   0.167920921825
8.18400e-10   0.199341590284
8.24800e-10   0.231198074897
8.38800e-10   0.263489178367
8.44500e-10   0.295756335894
8.44500e-10   0.327879817766
8.41500e-10   0.359428597018
8.40300e-10   0.390438592563
8.45200e-10   0.420371020696
8.50600e-10   0.448986421991
8.45300e-10   0.476284796448
8.31700e-10   0.501787225217
8.22800e-10   0.525254248873
8.24200e-10   0.546446407991
8.34000e-10   0.565243972858
8.46200e-10   0.581407484050
8.49200e-10   0.594817211853
8.47900e-10   0.605353426556
8.42600e-10   0.612656939020
8.42600e-10   0.616727749246
8.49600e-10   0.617685586947
8.50100e-10   0.615171262983
8.41100e-10   0.609424236782
8.26900e-10   0.600324778630
8.21000e-10   0.587992618239
8.25600e-10   0.572667215035
8.34700e-10   0.554228839305
8.45800e-10   0.532916950475
8.47600e-10   0.509210467394
8.42000e-10   0.482869930637
8.40600e-10   0.454493988767
8.45200e-10   0.424082641784
8.51600e-10   0.392114808539
8.47800e-10   0.358710218742
8.34200e-10   0.323988602108
8.23600e-10   0.288476769372
8.18200e-10   0.252234585389
8.27300e-10   0.215621239297
8.36200e-10   0.178840271607
8.44000e-10   0.142119168774
8.43500e-10   0.105685417251
8.35800e-10   0.069586908923
8.32500e-10   0.034290589669
8.41400e-10  -0.000119729713
8.44100e-10  -0.033644049221
8.37300e-10  -0.065731612179
8.23900e-10  -0.096514121271
8.14400e-10  -0.125788035985
8.14200e-10  -0.153445599580
8.22800e-10  -0.179343136400
8.32600e-10  -0.203468673475
8.36300e-10  -0.225702481092
8.35100e-10  -0.246032586280
8.28500e-10  -0.264686475492
8.31100e-10  -0.281424689304
8.41700e-10  -0.296450768226
8.42300e-10  -0.309896414944
8.32300e-10  -0.321857413225
8.17600e-10  -0.332465465756
8.10600e-10  -0.341672680649
8.17100e-10  -0.349622733561
8.29200e-10  -0.356531137974
8.37800e-10  -0.362385920917
8.38500e-10  -0.367414568843
8.34500e-10  -0.371726035792
8.31600e-10  -0.375317448249
8.36200e-10  -0.378415334831
8.44200e-10  -0.381008680404
8.41700e-10  -0.383206917926
8.29900e-10  -0.385002863614
8.19000e-10  -0.386511457992
8.14200e-10  -0.387732701060
8.18100e-10  -0.388642646875
8.29600e-10  -0.389241295438
8.35100e-10  -0.389648376460
8.33200e-10  -0.389863889943
8.27000e-10  -0.389636403489
8.28800e-10  -0.389325106237
8.38500e-10  -0.388582782019
8.40100e-10  -0.387636917290
8.34200e-10  -0.386236079653
8.20900e-10  -0.384535917735
8.09700e-10  -0.382380782910
8.12400e-10  -0.379794621119
8.24200e-10  -0.376777432363
8.35600e-10  -0.373209486930
8.37900e-10  -0.369090784819
8.34700e-10  -0.364409353059
8.29300e-10  -0.359189137593
8.35800e-10  -0.353190678995
8.41800e-10  -0.346641463719
8.41300e-10  -0.339302032341
8.33000e-10  -0.331435790228
8.20300e-10  -0.322779332012
8.13600e-10  -0.313476333348
8.16500e-10  -0.303514821266
8.25600e-10  -0.292894795764
8.33400e-10  -0.281747959528
8.33500e-10  -0.269942609872
8.32500e-10  -0.257502692740
8.30200e-10  -0.244523991902
8.36100e-10  -0.231018480328
8.44200e-10  -0.216998130991
8.39100e-10  -0.202570700631
8.26400e-10  -0.187520675766
8.15200e-10  -0.172051596907
8.13200e-10  -0.156139518111
8.21300e-10  -0.139808385322
8.33200e-10  -0.123070171510
8.39400e-10  -0.105948822619
8.37800e-10  -0.088444338647
8.33200e-10  -0.070592638508
8.33900e-10  -0.052403300581
8.44000e-10  -0.033907454589
8.46700e-10  -0.015097916750
8.38400e-10   0.003963053485
8.25700e-10   0.023287429087
8.16700e-10   0.042827318172
8.16300e-10   0.062558774797
8.26900e-10   0.082469825991
8.37900e-10   0.102464687984
8.41400e-10   0.122758874258
8.37200e-10   0.143053060532
8.32700e-10   0.163347246806
8.34400e-10   0.183901246556
8.45800e-10   0.204335516594
8.44700e-10   0.224890713641
8.36000e-10   0.245327378273
8.22500e-10   0.265764042905
8.16000e-10   0.286201904834
8.18300e-10   0.306508064079
8.31600e-10   0.326814223324
8.37500e-10   0.346868950173
8.38900e-10   0.366911704051
8.34800e-10   0.386714998503
8.36100e-10   0.406254887588
8.48100e-10   0.425663073990
8.52900e-10   0.444819827995
8.47600e-10   0.463713176632
8.36700e-10   0.482355092873
8.24200e-10   0.500721630775
8.23300e-10   0.518717006569
8.30700e-10   0.536329247282
8.43000e-10   0.553666109656
8.48600e-10   0.570500107238
