     Raw        IMF5_6_Perc
4.53600e+01   0.165411016683
4.58500e+01   0.135368044276
4.58200e+01   0.104255227648
4.69500e+01   0.072116233910
4.73200e+01   0.039016563729
4.69700e+01   0.004978050660
4.63000e+01  -0.029933804629
4.53500e+01  -0.065653501474
4.52200e+01  -0.102159206317
4.52400e+01  -0.139385418493
4.54100e+01  -0.177244803779
4.50300e+01  -0.215933864175
4.49500e+01  -0.255015928571
4.52600e+01  -0.294687498966
4.60600e+01  -0.334795740472
4.67400e+01  -0.375296985977
